Combination,Blue_Kills,Hostile_Kills,Patrol_Distance_km
"Chesty Ballistic Insert
+Krulak’s Three Block War",25,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",40,0,5
"Chesty Ballistic Insert
+Krulak’s Three Block War",22,0,5
"Chesty Ballistic Insert
+Krulak’s Three Block War",70,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",40,0,5
"Chesty Ballistic Insert
+Krulak’s Three Block War",20,0,5
"Chesty Ballistic Insert
+Krulak’s Three Block War",60,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",68,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",70,0,5
"Chesty Ballistic Insert
+Krulak’s Three Block War",70,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",80,0,5
"Chesty Ballistic Insert
+Krulak’s Three Block War",40,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",90,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",30,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",12,0,5
"Chesty Ballistic Insert
+Krulak’s Three Block War",57,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",60,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",60,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",4,0,5
"Chesty Ballistic Insert
+Krulak’s Three Block War",30,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",64,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",60,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",40,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",6,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",43,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",2,0,5
"Chesty Ballistic Insert
+Krulak’s Three Block War",40,0,5
"Chesty Ballistic Insert
+Krulak’s Three Block War",53,1,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",14,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",53,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",70,0,5
"Chesty Ballistic Insert
+Krulak’s Three Block War",50,1,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",40,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",40,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",30,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",40,0,5
"Chesty Ballistic Insert
+Krulak’s Three Block War",20,0,5
"Chesty Ballistic Insert
+Krulak’s Three Block War",40,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",124,1,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",24,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",40,0,5
"Chesty Ballistic Insert
+Krulak’s Three Block War",40,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",92,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",20,0,5
"Chesty Ballistic Insert
+Krulak’s Three Block War",60,0,6
"Chesty Ballistic Insert
+Krulak’s Three Block War",70,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",73,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",45,7,6
"Chesty Ballistic Insert
+Pershing’s Ghost",60,10,5
"Chesty Ballistic Insert
+Pershing’s Ghost",25,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",60,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",71,2,6
"Chesty Ballistic Insert
+Pershing’s Ghost",20,10,2
"Chesty Ballistic Insert
+Pershing’s Ghost",56,8,6
"Chesty Ballistic Insert
+Pershing’s Ghost",40,2,6
"Chesty Ballistic Insert
+Pershing’s Ghost",13,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",43,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",58,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",37,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",8,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",53,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",70,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",23,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",14,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",10,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",85,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",42,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",41,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",4,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",20,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",45,3,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",80,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",10,10,0
"Chesty Ballistic Insert
+Pershing’s Ghost",27,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",20,10,3
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",62,5,6
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",13,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",60,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",70,3,5
"Chesty Ballistic Insert
+Pershing’s Ghost",4,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",40,4,5
"Chesty Ballistic Insert
+Pershing’s Ghost",11,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",68,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",55,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",40,10,4
"Chesty Ballistic Insert
+Pershing’s Ghost",35,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",43,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",49,8,7
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",53,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",41,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",40,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",36,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",51,4,6
"Chesty Ballistic Insert
+Pershing’s Ghost",24,2,5
"Chesty Ballistic Insert
+Pershing’s Ghost",40,2,6
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",70,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",10,10,0
"Chesty Ballistic Insert
+Pershing’s Ghost",41,2,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",80,2,6
"Chesty Ballistic Insert
+Pershing’s Ghost",20,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",38,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",60,8,7
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",34,3,5
"Chesty Ballistic Insert
+Pershing’s Ghost",70,2,6
"Chesty Ballistic Insert
+Pershing’s Ghost",68,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",7,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",15,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",30,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",41,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",20,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",70,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",20,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",25,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",17,2,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",70,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",60,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",65,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",20,8,6
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",27,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",20,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",32,2,6
"Chesty Ballistic Insert
+Pershing’s Ghost",60,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",42,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",36,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",20,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",38,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",10,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",38,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",71,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",70,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",60,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",20,10,2
"Chesty Ballistic Insert
+Pershing’s Ghost",39,2,6
"Chesty Ballistic Insert
+Pershing’s Ghost",46,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",10,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",20,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,2,6
"Chesty Ballistic Insert
+Pershing’s Ghost",47,5,6
"Chesty Ballistic Insert
+Pershing’s Ghost",39,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",61,6,6
"Chesty Ballistic Insert
+Pershing’s Ghost",10,1,5
"Chesty Ballistic Insert
+Pershing’s Ghost",14,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",53,7,6
"Chesty Ballistic Insert
+Pershing’s Ghost",60,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",8,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",40,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",29,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",28,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",72,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",15,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",60,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",60,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",11,1,5
"Chesty Ballistic Insert
+Pershing’s Ghost",21,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",27,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",64,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",34,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",42,5,6
"Chesty Ballistic Insert
+Pershing’s Ghost",20,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",20,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",60,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",20,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",41,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",16,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",34,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",76,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",54,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",80,5,6
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",25,9,5
"Chesty Ballistic Insert
+Pershing’s Ghost",23,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",60,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",15,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",75,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",60,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",67,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",32,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",19,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",54,2,6
"Chesty Ballistic Insert
+Pershing’s Ghost",20,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",40,1,5
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",9,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",32,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",10,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",56,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",60,1,5
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",81,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",56,1,5
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",50,3,6
"Chesty Ballistic Insert
+Pershing’s Ghost",18,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",50,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",33,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",20,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",27,6,6
"Chesty Ballistic Insert
+Pershing’s Ghost",43,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",68,4,5
"Chesty Ballistic Insert
+Pershing’s Ghost",16,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",60,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",20,4,5
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",60,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",30,2,6
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",42,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",80,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",35,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",16,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",41,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",19,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",35,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",43,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",40,1,5
"Chesty Ballistic Insert
+Pershing’s Ghost",30,7,5
"Chesty Ballistic Insert
+Pershing’s Ghost",21,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",80,3,5
"Chesty Ballistic Insert
+Pershing’s Ghost",37,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",34,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",14,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",6,10,1
"Chesty Ballistic Insert
+Pershing’s Ghost",25,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",20,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",58,3,6
"Chesty Ballistic Insert
+Pershing’s Ghost",22,9,7
"Chesty Ballistic Insert
+Pershing’s Ghost",34,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",50,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",58,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",12,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",45,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",50,3,6
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",63,2,6
"Chesty Ballistic Insert
+Pershing’s Ghost",27,7,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,2,5
"Chesty Ballistic Insert
+Pershing’s Ghost",10,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",20,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",10,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",30,1,5
"Chesty Ballistic Insert
+Pershing’s Ghost",42,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",30,6,5
"Chesty Ballistic Insert
+Pershing’s Ghost",23,1,5
"Chesty Ballistic Insert
+Pershing’s Ghost",24,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",53,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",10,10,0
"Chesty Ballistic Insert
+Pershing’s Ghost",21,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",60,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",20,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",33,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",22,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",59,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",22,1,5
"Chesty Ballistic Insert
+Pershing’s Ghost",50,1,5
"Chesty Ballistic Insert
+Pershing’s Ghost",24,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",23,2,5
"Chesty Ballistic Insert
+Pershing’s Ghost",35,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",20,10,2
"Chesty Ballistic Insert
+Pershing’s Ghost",40,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,3,6
"Chesty Ballistic Insert
+Pershing’s Ghost",57,2,6
"Chesty Ballistic Insert
+Pershing’s Ghost",27,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",60,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",70,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",41,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",70,1,7
"Chesty Ballistic Insert
+Pershing’s Ghost",20,10,5
"Chesty Ballistic Insert
+Pershing’s Ghost",37,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",50,10,5
"Chesty Ballistic Insert
+Pershing’s Ghost",36,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",60,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",20,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",32,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",40,10,1
"Chesty Ballistic Insert
+Pershing’s Ghost",10,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",50,1,5
"Chesty Ballistic Insert
+Pershing’s Ghost",10,9,5
"Chesty Ballistic Insert
+Pershing’s Ghost",45,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",59,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",30,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",70,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",50,1,5
"Chesty Ballistic Insert
+Pershing’s Ghost",20,10,3
"Chesty Ballistic Insert
+Pershing’s Ghost",50,2,5
"Chesty Ballistic Insert
+Pershing’s Ghost",10,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",20,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",90,0,6
"Chesty Ballistic Insert
+Pershing’s Ghost",31,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",40,3,6
"Chesty Ballistic Insert
+Pershing’s Ghost",35,1,6
"Chesty Ballistic Insert
+Pershing’s Ghost",37,0,5
"Chesty Ballistic Insert
+Pershing’s Ghost",40,10,3
